-5.751	-3.24439	-4.242	-1.143	-1.995	-1.468	-3.925	0.76	-3.889	-2.582	-2.708	-2.737	-1.805	-2.119	-1.768	-8.322	-6.724	-0.435	-1.617	-2.875	-4.048	-2.048	-5.353	-2.061	-4.289	-5.915	-4.87	-3.934	-1.161	-0.92	-3.102	-4.77	-6.668	-5.231	-4.114	-7.18	-8.765	-1.771	-1.049	-3.484	-2.271	-3.391	-1.209	-6.662	-3.437	-2.713	-7.981	-8.456	-3.873	-4.753	-4.273	-2.947	-1.414	-3.737	-1.661	-3.633	-4.512	-4.922	-4.705	-3.211	-3.984	-2.798	-2.897	-1.859	-0.369	-2.713	-2.331	-1.688	-0.539	-5.013	-1.327	-3.2866	-7.2858	-3.8962	-4.7788	-1.7525	-0.99369	-0.21092	-2.5451	-4.9661	-5.413	-8.3829	-4.2946	-3.5265	-1.735	-2.2567	-2.4709	-6.4308	-1.6985	-3.88	-1.3821	-2.6717	-0.96847	-2.7276	-3.3794	-1.1664	0.68374	-4.3631	-5.863	-5.031	-6.25	-4.101	-5.376	-7.016	-6.458	-4.702	-1.352	-2.52	-5.59	-5.937	-2.842	-8.037	-6.494	-6.529	-6.03	-1.513	-4.976	-2.981	-1.506	-2.032	-5.555	-5.862	-5.427	-6.569	-5.188	-5.473	-2.541	-2.94
-5.719	-3.25036	-4.226	-1.288	-2.09	-1.656	-4.049	0.567	-3.944	-2.689	-2.82	-2.855	-1.885	-2.221	-1.961	-8.285	-6.628	-0.538	-1.67	-2.992	-4.056	-2.075	-5.375	-1.987	-4.198	-5.842	-4.88	-4.058	-1.289	-1.038	-3.203	-4.891	-6.557	-5.273	-4.05	-7.103	-8.736	-1.876	-1.148	-3.458	-2.311	-3.528	-1.167	-6.658	-3.479	-2.877	-7.819	-8.275	-3.686	-4.736	-4.264	-2.928	-1.409	-3.791	-1.76	-3.645	-4.521	-4.941	-4.644	-3.238	-3.977	-2.899	-3.02	-1.58	-0.513	-3.081	-2.348	-1.859	-0.782	-5.062	-1.293	-3.3285	-7.2963	-3.8753	-4.7662	-1.7912	-1.0454	-0.31412	-2.548	-4.962	-5.3505	-8.2326	-4.2752	-3.5878	-1.7584	-2.254	-2.5323	-6.3184	-1.7276	-3.87	-1.5182	-2.6675	-0.7037	-2.831	-3.5052	-1.1972	0.46342	-4.3021	-5.831	-5.047	-6.078	-4.245	-5.282	-6.831	-6.457	-4.7	-1.363	-2.606	-5.563	-5.973	-2.881	-7.935	-6.368	-6.542	-5.916	-1.536	-4.942	-3.031	-1.531	-2.15	-5.566	-5.807	-5.38	-6.505	-5.082	-5.453	-2.496	-3.046
-5.644	-3.24618	-4.296	-1.432	-2.184	-1.814	-4.182	0.392	-3.944	-2.757	-2.906	-2.931	-1.955	-2.286	-2.102	-8.182	-6.526	-0.635	-1.688	-3.097	-4.047	-2.07	-5.343	-1.933	-4.081	-5.757	-4.856	-4.16	-1.377	-1.106	-3.29	-5.002	-6.409	-5.28	-4.034	-6.997	-8.714	-1.871	-1.194	-3.449	-2.29	-3.649	-1.114	-6.329	-3.492	-3.014	-7.688	-8.073	-3.523	-4.688	-4.273	-2.907	-1.379	-3.827	-1.827	-3.651	-4.535	-4.918	-4.548	-3.212	-3.947	-2.953	-3.135	-1.288	-0.691	-3.379	-2.367	-2.025	-1.01	-5.058	-1.294	-3.3569	-7.2346	-3.8679	-4.7456	-1.8382	-1.0822	-0.4365	-2.5314	-4.9485	-5.2445	-8.1111	-4.1847	-3.6378	-1.7854	-2.2383	-2.6127	-6.1777	-1.7608	-3.83	-1.656	-2.7056	-0.46489	-2.8986	-3.5406	-1.2562	0.23402	-4.2512	-5.779	-5.015	-5.866	-4.291	-5.134	-6.626	-6.399	-4.641	-1.353	-2.669	-5.587	-5.947	-2.876	-7.855	-6.238	-6.55	-5.771	-1.548	-4.924	-3.083	-1.565	-2.275	-5.493	-5.629	-5.28	-6.42	-4.993	-5.404	-2.466	-3.145
-5.568	-3.24443	-4.362	-1.552	-2.271	-1.925	-4.275	0.236	-3.949	-2.748	-2.952	-2.981	-1.963	-2.335	-2.224	-8.067	-6.353	-0.673	-1.7	-3.19	-4.052	-2.035	-5.315	-1.853	-3.949	-5.663	-4.785	-4.22	-1.483	-1.235	-3.298	-5.1	-6.24	-5.264	-3.917	-6.861	-8.673	-1.816	-1.233	-3.466	-2.264	-3.735	-1.052	-6.302	-3.541	-3.129	-7.536	-7.879	-3.375	-4.604	-4.291	-2.9	-1.334	-3.835	-1.869	-3.633	-4.523	-4.87	-4.414	-3.21	-3.883	-3.014	-3.222	-1.029	-0.883	-3.62	-2.376	-2.199	-1.24	-5.064	-1.3	-3.423	-7.11	-3.8697	-4.6969	-1.7832	-1.0889	-0.56536	-2.4985	-4.9185	-5.0935	-7.9226	-4.0969	-3.648	-1.8267	-2.2172	-2.6643	-6.0477	-1.7618	-3.78	-1.7344	-2.749	-0.25352	-2.9417	-3.5598	-1.32	-0.0059499	-4.2213	-5.649	-4.973	-5.639	-4.347	-4.935	-6.407	-6.307	-4.575	-1.341	-2.665	-5.571	-5.855	-2.925	-7.719	-6.104	-6.602	-5.646	-1.543	-4.978	-3.104	-1.532	-2.371	-5.424	-5.453	-5.171	-6.346	-4.877	-5.338	-2.353	-3.238
-5.519	-3.25303	-4.412	-1.633	-2.352	-1.997	-4.284	0.111	-3.94	-2.75	-2.94	-2.981	-1.889	-2.328	-2.262	-7.945	-6.12	-0.7	-1.715	-3.308	-4.073	-1.973	-5.294	-1.732	-3.766	-5.572	-4.703	-4.244	-1.601	-1.362	-3.213	-5.08	-6.087	-5.24	-3.776	-6.703	-8.637	-1.738	-1.24	-3.507	-2.186	-3.788	-0.982	-6.336	-3.579	-3.209	-7.416	-7.71	-3.251	-4.453	-4.356	-2.898	-1.239	-3.794	-1.902	-3.624	-4.52	-4.838	-4.343	-3.225	-3.798	-3.043	-3.272	-0.784	-1.093	-3.812	-2.368	-2.37	-1.453	-5.01	-1.309	-3.4987	-6.9639	-3.8723	-4.6333	-1.7087	-1.083	-0.70649	-2.4619	-4.8709	-4.9399	-7.7865	-4.004	-3.6169	-1.8251	-2.1941	-2.6886	-5.9118	-1.7765	-3.7	-1.795	-2.7735	-0.071838	-2.9728	-3.5728	-1.3828	-0.22093	-4.2053	-5.458	-4.923	-5.423	-4.3	-4.893	-6.285	-6.24	-4.516	-1.332	-2.62	-5.545	-5.765	-2.974	-7.526	-6.009	-6.569	-5.6	-1.516	-4.929	-3.133	-1.455	-2.416	-5.372	-5.383	-5.085	-6.302	-4.821	-5.269	-2.263	-3.318
-5.444	-3.24295	-4.523	-1.683	-2.43	-2.049	-4.275	-0.023	-3.914	-2.743	-2.89	-2.943	-1.843	-2.27	-2.231	-7.842	-6.058	-0.705	-1.75	-3.377	-4.104	-1.878	-5.3	-1.572	-3.642	-5.456	-4.611	-4.262	-1.695	-1.583	-3.138	-5.038	-5.913	-5.211	-3.65	-6.566	-8.62	-1.642	-1.243	-3.571	-2.053	-3.859	-0.884	-6.39	-3.616	-3.271	-7.297	-7.555	-3.136	-4.303	-4.371	-2.918	-1.11	-3.719	-1.936	-3.656	-4.482	-4.802	-4.318	-3.233	-3.749	-3.081	-3.315	-0.589	-1.316	-3.891	-2.342	-2.525	-1.629	-5.008	-1.386	-3.5963	-6.8245	-3.8649	-4.5456	-1.5951	-1.036	-0.86578	-2.4158	-4.8003	-4.8154	-7.6436	-3.9048	-3.5587	-1.8402	-2.1363	-2.6776	-5.8023	-1.767	-3.6	-1.8043	-2.8219	0.094269	-3.0223	-3.6236	-1.4361	-0.42744	-4.183	-5.318	-4.882	-5.279	-4.114	-4.84	-6.197	-6.194	-4.465	-1.274	-2.525	-5.476	-5.684	-2.951	-7.397	-5.935	-6.534	-5.63	-1.463	-4.916	-3.089	-1.345	-2.493	-5.321	-5.294	-5.02	-6.203	-4.733	-5.274	-2.214	-3.374
-5.424	-3.26392	-4.524	-1.684	-2.523	-2.103	-4.301	-0.125	-3.91	-2.712	-2.822	-2.836	-1.724	-2.146	-2.162	-7.782	-6.03	-0.722	-1.784	-3.399	-4.174	-1.764	-5.3	-1.376	-3.547	-5.342	-4.55	-4.29	-1.824	-1.79	-2.959	-4.971	-5.75	-5.197	-3.515	-6.449	-8.615	-1.557	-1.206	-3.63	-1.8	-3.917	-0.729	-6.472	-3.683	-3.299	-7.237	-7.476	-3.01	-4.19	-4.304	-2.912	-0.932	-3.618	-1.965	-3.721	-4.463	-4.776	-4.394	-3.324	-3.735	-3.107	-3.363	-0.448	-1.566	-3.889	-2.302	-2.657	-1.787	-4.959	-1.501	-3.7118	-6.7579	-3.8358	-4.4921	-1.3956	-0.96267	-1.0428	-2.3294	-4.7543	-4.7394	-7.4767	-3.7925	-3.5393	-1.8269	-2.0769	-2.6379	-5.7366	-1.7714	-3.5	-1.7511	-2.9301	0.23201	-3.0446	-3.7092	-1.4916	-0.64803	-4.1807	-5.204	-4.872	-5.202	-3.89	-4.818	-6.151	-6.162	-4.413	-1.187	-2.369	-5.468	-5.629	-2.976	-7.338	-5.89	-6.495	-5.672	-1.39	-4.876	-2.948	-1.172	-2.585	-5.318	-5.286	-4.975	-6.138	-4.661	-5.286	-2.1	-3.405
-5.464	-3.2727	-4.542	-1.659	-2.626	-2.208	-4.328	-0.197	-3.927	-2.717	-2.756	-2.706	-1.632	-2.051	-2.085	-7.782	-6.067	-0.721	-1.792	-3.429	-4.274	-1.638	-5.306	-1.192	-3.49	-5.245	-4.493	-4.314	-1.941	-2.042	-2.761	-4.88	-5.576	-5.23	-3.362	-6.36	-8.655	-1.412	-1.117	-3.738	-1.553	-3.927	-0.568	-6.768	-3.754	-3.324	-7.226	-7.443	-2.924	-4.11	-4.185	-2.943	-0.726	-3.503	-1.973	-3.805	-4.481	-4.781	-4.457	-3.405	-3.735	-3.169	-3.409	-0.422	-1.856	-3.819	-2.259	-2.79	-1.95	-4.905	-1.582	-3.8419	-6.7009	-3.8225	-4.4472	-1.2091	-0.88952	-1.2532	-2.2	-4.7033	-4.6808	-7.4009	-3.7013	-3.5237	-1.8444	-2.0115	-2.6569	-5.7358	-1.7716	-3.42	-1.7706	-3.0206	0.35745	-3.0918	-3.7855	-1.548	-0.89976	-4.1809	-5.254	-4.879	-5.111	-3.671	-4.823	-6.127	-6.212	-4.349	-1.066	-2.142	-5.501	-5.629	-3.007	-7.353	-5.9	-6.566	-5.71	-1.283	-4.87	-2.791	-0.962	-2.674	-5.358	-5.323	-4.97	-6.131	-4.651	-5.338	-1.976	-3.464
-5.486	-3.29294	-4.631	-1.621	-2.75	-2.28	-4.407	-0.225	-3.971	-2.682	-2.698	-2.579	-1.48	-1.908	-1.979	-7.835	-6.008	-0.745	-1.788	-3.454	-4.404	-1.504	-5.305	-1.003	-3.478	-5.179	-4.457	-4.377	-2.082	-2.304	-2.538	-4.906	-5.417	-5.293	-3.372	-6.332	-8.767	-1.219	-0.979	-3.891	-1.242	-3.913	-0.33	-6.848	-3.823	-3.309	-7.306	-7.482	-2.888	-4.029	-4.194	-2.993	-0.49	-3.372	-1.964	-3.87	-4.562	-4.71	-4.519	-3.436	-3.759	-3.213	-3.471	-0.47	-2.178	-3.652	-2.207	-2.921	-2.082	-4.832	-1.749	-3.9667	-6.6973	-3.831	-4.4243	-1.1021	-0.79969	-1.507	-2.0624	-4.659	-4.6621	-7.4026	-3.6494	-3.5283	-1.8519	-1.9715	-2.691	-5.8103	-1.7694	-3.37	-1.7763	-3.1841	0.48897	-3.1118	-3.8571	-1.6264	-1.137	-4.1982	-5.359	-4.906	-4.989	-3.389	-4.9	-6.167	-6.341	-4.233	-0.913	-1.866	-5.614	-5.679	-3.058	-7.427	-6.033	-6.717	-5.772	-1.12	-4.95	-2.597	-0.786	-2.747	-5.386	-5.319	-4.972	-6.208	-4.664	-5.418	-1.869	-3.513
-5.528	-3.33172	-4.68	-1.566	-2.91	-2.37	-4.538	-0.216	-4.085	-2.608	-2.632	-2.481	-1.31	-1.713	-1.871	-7.954	-6.092	-0.736	-1.773	-3.508	-4.53	-1.33	-5.362	-0.784	-3.506	-5.14	-4.416	-4.428	-2.258	-2.655	-2.338	-4.987	-5.302	-5.414	-3.325	-6.356	-8.918	-1.017	-0.848	-4.061	-0.92	-3.927	-0.061	-7.025	-3.978	-3.277	-7.407	-7.632	-2.902	-4.028	-4.165	-3.082	-0.224	-3.22	-1.927	-3.912	-4.631	-4.708	-4.595	-3.413	-3.771	-3.241	-3.495	-0.669	-2.53	-3.44	-2.185	-3.008	-2.228	-4.795	-1.892	-4.1289	-6.7324	-3.8445	-4.4219	-1.0167	-0.70272	-1.7729	-1.9337	-4.6346	-4.6507	-7.4698	-3.6579	-3.5385	-1.9028	-1.926	-2.7543	-5.9719	-1.7686	-3.29	-1.7985	-3.3873	0.60404	-3.1592	-3.934	-1.7376	-1.3743	-4.2401	-5.543	-5.004	-4.882	-3.032	-4.984	-6.265	-6.482	-4.01	-0.751	-1.512	-5.686	-5.774	-3.14	-7.524	-6.17	-6.888	-5.886	-0.897	-5.151	-2.363	-0.566	-2.896	-5.457	-5.389	-5.01	-6.342	-4.706	-5.563	-1.673	-3.596
-5.591	-3.39557	-4.735	-1.466	-3.071	-2.463	-4.7	-0.158	-4.201	-2.539	-2.542	-2.416	-1.158	-1.524	-1.808	-8.107	-6.279	-0.674	-1.731	-3.52	-4.641	-1.153	-5.428	-0.547	-3.504	-5.09	-4.404	-4.442	-2.449	-3.012	-2.149	-5.099	-5.16	-5.568	-3.277	-6.405	-9.15	-0.807	-0.698	-4.227	-0.534	-3.994	0.212	-7.251	-4.134	-3.2	-7.497	-7.767	-2.935	-4.015	-4.217	-3.174	0.078	-3.03	-1.882	-3.967	-4.693	-4.698	-4.613	-3.422	-3.777	-3.291	-3.499	-0.954	-2.919	-3.231	-2.174	-3.07	-2.35	-4.71	-2.105	-4.2977	-6.7457	-3.8063	-4.428	-0.95873	-0.59546	-2.06	-1.781	-4.6127	-4.6238	-7.514	-3.6703	-3.5121	-1.9877	-1.8597	-2.7857	-6.1356	-1.7536	-3.15	-1.8025	-3.5681	0.74473	-3.1932	-3.9399	-1.8212	-1.5992	-4.2671	-5.68	-5.109	-4.767	-2.595	-5.088	-6.394	-6.559	-3.669	-0.583	-1.106	-5.767	-5.95	-3.17	-7.56	-6.261	-6.969	-6.009	-0.667	-5.257	-2.104	-0.215	-3.027	-5.544	-5.494	-5.057	-6.545	-4.849	-5.723	-1.5	-3.618
-5.537	-3.38982	-4.678	-1.326	-3.258	-2.559	-4.946	-0.082	-4.267	-2.467	-2.391	-2.399	-1.028	-1.38	-1.709	-8.203	-6.517	-0.569	-1.665	-3.407	-4.745	-0.932	-5.478	-0.275	-3.501	-4.913	-4.385	-4.359	-2.618	-3.508	-2.015	-5.208	-4.923	-5.656	-3.318	-6.449	-9.375	-0.6	-0.545	-4.336	-0.04	-4.114	0.515	-7.369	-4.36	-3.108	-7.513	-7.759	-2.875	-4.004	-4.229	-3.224	0.41	-2.83	-1.819	-4.032	-4.717	-4.666	-4.625	-3.46	-3.775	-3.287	-3.49	-1.373	-3.33	-2.951	-2.152	-3.098	-2.429	-4.59	-2.331	-4.4195	-6.7194	-3.6856	-4.3792	-0.86812	-0.45361	-2.3683	-1.6328	-4.4742	-4.532	-7.4662	-3.5898	-3.5144	-2.1233	-1.7467	-2.7692	-6.2167	-1.7395	-2.98	-1.7406	-3.7359	0.91194	-3.1922	-3.8945	-1.9148	-1.8291	-4.218	-5.696	-5.166	-4.545	-2.039	-5.036	-6.401	-6.495	-3.191	-0.355	-0.596	-5.762	-6.094	-3.061	-7.373	-6.112	-6.919	-5.999	-0.4	-5.246	-1.717	0.153	-3.196	-5.574	-5.564	-5.049	-6.649	-4.966	-5.848	-1.249	-3.675
-5.406	-3.3375	-4.524	-1.132	-3.47	-2.665	-5.293	0.008	-4.219	-2.363	-2.154	-2.351	-0.938	-1.229	-1.575	-8.118	-6.584	-0.45	-1.567	-3.136	-4.785	-0.675	-5.403	0.016	-3.43	-4.586	-4.303	-4.171	-2.731	-3.958	-1.94	-5.194	-4.482	-5.636	-3.24	-6.374	-9.483	-0.447	-0.367	-4.279	0.604	-4.149	0.858	-7.447	-4.557	-2.942	-7.34	-7.494	-2.692	-3.939	-4.09	-3.168	0.811	-2.629	-1.714	-4.028	-4.606	-4.548	-4.551	-3.392	-3.733	-3.165	-3.462	-1.946	-3.773	-2.597	-2.085	-3.087	-2.434	-4.38	-2.477	-4.492	-6.5748	-3.4301	-4.2057	-0.64338	-0.28186	-2.696	-1.3835	-4.1443	-4.2452	-7.138	-3.3587	-3.4987	-2.2029	-1.5738	-2.6694	-6.1434	-1.6994	-2.77	-1.6108	-3.937	1.1057	-3.1182	-3.796	-1.9985	-2.0284	-4.0361	-5.512	-5.122	-3.987	-1.464	-4.829	-6.154	-6.258	-2.587	-0.092	0.002	-5.689	-6.091	-2.916	-6.891	-5.741	-6.602	-5.723	-0.1	-5.04	-1.263	0.526	-3.36	-5.422	-5.529	-4.899	-6.616	-4.996	-5.825	-0.946	-3.649
-5.057	-3.16813	-4.325	-0.918	-3.688	-2.832	-5.723	0.095	-4.058	-2.205	-1.825	-2.275	-0.873	-1.133	-1.448	-7.737	-6.555	-0.255	-1.4	-2.599	-4.667	-0.359	-5.144	0.313	-3.215	-4.039	-4.077	-3.882	-2.88	-4.416	-1.94	-4.972	-3.715	-5.453	-2.858	-6.092	-9.372	-0.22	-0.157	-4.043	1.286	-3.992	1.206	-7.479	-4.659	-2.689	-6.863	-6.881	-2.394	-3.764	-3.824	-3.053	1.259	-2.416	-1.566	-3.957	-4.371	-4.241	-4.287	-3.305	-3.595	-2.954	-3.365	-2.701	-4.226	-2.273	-1.966	-3.012	-2.351	-3.966	-2.514	-4.4869	-6.1494	-3.0301	-3.8534	-0.40795	-0.10806	-3.0407	-1.0534	-3.5329	-3.6956	-6.4213	-2.923	-3.3938	-2.2587	-1.3242	-2.5583	-5.832	-1.5766	-2.53	-1.454	-4.0398	1.3549	-2.9089	-3.5129	-2.0684	-2.1752	-3.657	-5.048	-4.848	-2.966	-0.841	-4.397	-5.602	-5.839	-1.905	0.242	0.674	-5.422	-5.882	-2.67	-6.001	-5.005	-6.06	-5.131	0.266	-4.619	-0.814	0.981	-3.539	-5.028	-5.309	-4.545	-6.379	-4.785	-5.574	-0.611	-3.647
-4.376	-2.86652	-4.005	-0.705	-3.926	-2.979	-6.273	0.214	-3.792	-1.968	-1.388	-2.187	-0.734	-1.004	-1.285	-6.979	-6.171	-0.02	-1.191	-1.805	-4.421	-0.004	-4.636	0.639	-2.828	-3.266	-3.678	-3.484	-2.954	-4.902	-1.966	-4.629	-2.604	-5.044	-2.546	-5.513	-8.853	0	0.131	-3.535	1.943	-3.647	1.616	-7.099	-4.634	-2.341	-6.071	-5.888	-1.895	-3.392	-3.564	-2.821	1.74	-2.196	-1.359	-3.79	-4.033	-3.67	-3.935	-2.974	-3.256	-2.594	-3.166	-3.58	-4.686	-1.958	-1.769	-2.869	-2.219	-3.409	-2.503	-4.3734	-5.4467	-2.4666	-3.2915	-0.2344	0.084399	-3.3596	-0.62639	-2.6453	-2.8675	-5.3126	-2.3065	-3.1873	-2.2291	-1.0113	-2.3726	-5.2765	-1.3871	-2.33	-1.3171	-4.0928	1.6683	-2.571	-3.1745	-2.1001	-2.2577	-3.0512	-4.206	-4.335	-1.615	-0.09	-3.771	-4.698	-5.128	-1.062	0.623	1.411	-4.922	-5.417	-2.321	-4.678	-3.902	-5.248	-4.253	0.683	-3.956	-0.404	1.409	-3.637	-4.357	-4.806	-3.919	-5.815	-4.334	-5.075	-0.277	-3.512
-3.455	-2.43026	-3.529	-0.488	-4.115	-3.185	-6.821	0.299	-3.441	-1.659	-0.826	-2.033	-0.537	-0.874	-1.096	-5.844	-5.659	0.309	-0.942	-0.877	-3.962	0.356	-3.861	0.977	-2.352	-2.327	-3.084	-2.948	-3.002	-5.349	-2.068	-3.998	-1.227	-4.401	-2.135	-4.583	-7.929	0.244	0.458	-2.746	2.552	-3.107	2.094	-6.529	-4.472	-1.999	-4.914	-4.632	-1.291	-2.895	-3.009	-2.515	2.242	-1.924	-1.115	-3.556	-3.549	-2.997	-3.468	-2.448	-2.665	-2.112	-2.88	-4.546	-5.154	-1.685	-1.547	-2.624	-1.992	-2.695	-2.337	-4.165	-4.5484	-1.7701	-2.5654	0.0069308	0.28155	-3.6339	-0.14696	-1.569	-1.8338	-3.9428	-1.5643	-2.9177	-2.0897	-0.60384	-2.1727	-4.479	-1.1612	-2.08	-1.1197	-3.9884	1.9821	-2.1224	-2.701	-2.1039	-2.2991	-2.2712	-3.297	-3.576	-0.087	0.772	-2.844	-3.515	-4.12	-0.052	1.021	2.195	-4.065	-4.641	-1.897	-3.065	-2.493	-4.102	-3.146	1.132	-3.083	-0.026	1.932	-3.701	-3.452	-4.026	-3.099	-4.952	-3.637	-4.374	0.047	-3.319
-2.346	-1.86825	-3.019	-0.281	-4.285	-3.362	-7.282	0.367	-3.056	-1.265	-0.162	-1.817	-0.245	-0.657	-0.909	-4.329	-4.979	0.662	-0.657	0.229	-3.284	0.643	-2.849	1.295	-1.711	-1.267	-2.368	-2.307	-3.085	-5.736	-2.051	-3.242	0.386	-3.538	-1.328	-3.343	-6.705	0.651	0.802	-1.722	2.998	-2.433	2.527	-5.61	-4.145	-1.749	-3.437	-3.072	-0.591	-2.291	-2.3	-2.198	2.744	-1.587	-0.83	-3.234	-2.902	-2.159	-2.812	-1.871	-1.891	-1.594	-2.523	-5.389	-5.589	-1.471	-1.268	-2.285	-1.666	-1.844	-2.123	-3.7932	-3.4088	-0.97136	-1.735	0.29256	0.49824	-3.8494	0.39395	-0.40737	-0.67238	-2.2924	-0.75391	-2.5659	-1.849	-0.13574	-1.8313	-3.4876	-0.90425	-1.72	-0.83825	-3.6881	2.2699	-1.544	-2.0351	-2.0432	-2.2834	-1.3547	-2.16	-2.556	1.514	1.658	-1.833	-2.09	-2.946	1.089	1.425	2.987	-2.998	-3.656	-1.353	-1.148	-0.723	-2.792	-1.85	1.564	-1.992	0.277	2.599	-3.642	-2.336	-3.027	-2.128	-3.912	-2.858	-3.49	0.402	-2.981
-1.133	-1.22207	-2.351	-0.097	-4.367	-3.506	-7.607	0.443	-2.572	-0.751	0.567	-1.517	0.26	-0.328	-0.576	-2.516	-3.85	0.94	-0.354	1.38	-2.492	0.853	-1.696	1.687	-0.973	-0.086	-1.543	-1.571	-3.155	-6.071	-1.919	-2.35	2.101	-2.502	-0.425	-1.851	-5.233	1.176	1.047	-0.559	3.252	-1.663	2.956	-4.36	-3.635	-1.605	-1.773	-1.221	0.179	-1.641	-1.594	-1.903	3.208	-1.19	-0.504	-2.839	-2.156	-1.274	-1.986	-1.133	-1.022	-1.056	-2.086	-5.989	-5.951	-1.218	-0.999	-1.892	-1.222	-0.938	-1.8	-3.2724	-2.1645	-0.10888	-0.80703	0.62563	0.72755	-3.9942	0.91568	0.83149	0.61107	-0.4028	0.11032	-2.2636	-1.4926	0.37497	-1.4831	-2.3178	-0.62051	-1.39	-0.46161	-3.3432	2.5024	-0.90327	-1.2303	-2.0166	-2.2806	-0.34744	-0.866	-1.341	3.204	2.631	-0.731	-0.465	-1.626	2.318	1.821	3.707	-1.671	-2.527	-0.675	1.072	1.284	-1.287	-0.385	2.008	-0.806	0.671	3.253	-3.601	-1.069	-1.92	-1.042	-2.651	-1.912	-2.418	0.868	-2.629
0.206	-0.531009	-1.58	0.015	-4.358	-3.589	-7.673	0.503	-2.037	-0.2	1.294	-1.056	0.972	0.212	-0.102	-0.404	-2.52	1.088	-0.049	2.42	-1.666	0.927	-0.434	2.112	-0.244	1.185	-0.636	-0.777	-3.24	-6.286	-1.591	-1.427	4.012	-1.33	0.825	-0.164	-3.493	1.873	1.208	0.78	3.326	-0.723	3.375	-2.926	-2.895	-1.564	0.177	0.896	1.008	-0.959	-0.727	-1.699	3.604	-0.708	-0.198	-2.249	-1.264	-0.435	-1.112	-0.223	-0.052	-0.38	-1.574	-6.231	-6.209	-0.992	-0.726	-1.497	-0.667	-0.055	-1.331	-2.5575	-0.78803	0.72183	0.24781	1.0595	0.94193	-4.0737	1.4714	2.0493	1.9799	1.651	1.0246	-1.9691	-0.93128	0.93974	-1.1392	-0.98143	-0.32354	-0.947	0.00046932	-2.8788	2.6515	-0.13807	-0.32705	-2.0072	-2.1825	0.69075	0.507	-0.015	5.128	3.652	0.567	1.347	-0.122	3.572	2.163	4.38	-0.22	-1.189	0.092	3.53	3.436	0.364	1.246	2.454	0.533	1.17	3.827	-3.551	0.397	-0.558	0.175	-1.206	-0.948	-1.186	1.288	-2.194
1.731	0.191216	-0.636	0.044	-4.288	-3.63	-7.45	0.624	-1.366	0.483	2.012	-0.51	1.813	0.868	0.522	2.021	-0.977	1.103	0.263	3.422	-0.796	0.969	0.943	2.646	0.496	2.573	0.363	0.031	-3.437	-6.367	-1.019	-0.398	6.093	-0.008	2.324	1.849	-1.487	2.699	1.225	2.312	3.175	0.259	3.754	-1.133	-1.959	-1.551	2.289	3.228	1.914	-0.145	0.211	-1.576	3.909	-0.135	0.115	-1.523	-0.232	0.518	-0.095	0.671	0.995	0.406	-1.001	-6.038	-6.288	-0.749	-0.417	-1.084	-0.04	0.828	-0.773	-1.6319	0.86185	1.559	1.4213	1.6133	1.1272	-4.1251	2.0012	3.2915	3.4726	4.0791	2.0334	-1.6535	-0.24996	1.5016	-0.77446	0.59174	0.03819	-0.52	0.66757	-2.3503	2.7743	0.74441	0.72723	-2.0473	-2.0955	1.7734	2.158	1.465	7.319	4.554	2.06	3.438	1.579	4.805	2.448	4.931	1.548	0.355	0.951	6.268	5.879	2.248	3.061	2.955	1.988	1.727	4.301	-3.468	2.016	0.899	1.542	0.445	0.212	0.257	1.744	-1.617
3.449	1.01045	0.41	-0.02	-4.046	-3.577	-6.954	0.773	-0.614	1.211	2.676	0.09	2.723	1.562	1.148	4.728	0.861	0.958	0.515	4.314	0.049	0.945	2.389	3.228	1.271	4.147	1.462	0.781	-3.574	-6.319	-0.245	0.546	8.244	1.541	3.786	4.139	0.892	3.428	1.139	4.001	2.785	1.207	4.082	1.011	-0.821	-1.473	4.65	5.785	2.854	0.71	1.167	-1.446	4.134	0.513	0.426	-0.638	0.894	1.599	0.979	1.711	2.156	1.327	-0.366	-5.471	-6.126	-0.438	-0.029	-0.739	0.596	1.692	-0.224	-0.56528	2.7927	2.4332	2.7217	2.1913	1.2899	-4.1049	2.5521	4.5179	5.0834	6.7785	3.0939	-1.3238	0.45686	2.0573	-0.35208	2.346	0.39169	-0.0904	1.3037	-1.7087	2.9242	1.7058	1.7453	-2.1194	-2.0365	2.8729	3.956	3.099	9.61	5.446	3.72	5.869	3.463	6.068	2.68	5.353	3.585	2.111	1.857	9.097	8.58	4.404	5.049	3.504	3.709	2.274	4.574	-3.287	3.715	2.546	3.081	2.334	1.549	1.94	2.244	-0.918
